Lafayette Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard w/ K&Z POA),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 665kW Inverter - 1A, Line kW","Schneider XC 665kW Inverter - 1B, Line kW","Schneider XC 665kW Inverter - 1C, Line kW"
,W/m²,°F,°F,mph,V,V,kW,kW,kW,kW
10/3/2023 1:00:00 PM,903.9047,122.791,85.68348,2,7466.667,12932.67,1192.496,360.953,411.6201,420.2183
10/3/2023 1:15:00 PM,896.6425,126.8381,86.48638,1,7470,12937.67,1180.011,357.8931,406.5657,415.5604
10/3/2023 1:30:00 PM,897.0852,128.0119,87.77512,2,7468.333,12934.33,1178.734,357.8907,406.4952,414.448
10/3/2023 1:45:00 PM,887.2974,125.5285,87.66412,2,7462,12923.67,1170.537,353.8914,403.8457,412.8974
10/3/2023 2:00:00 PM,736.068,120.8304,87.30818,2,7468,12933.33,1015.761,310.792,349.8419,361.441
10/3/2023 2:15:00 PM,856.2617,122.6125,87.64458,2,7490.333,12974.33,1070.469,323.0099,359.2225,372.4809
10/3/2023 2:30:00 PM,594.2449,120.7023,87.93089,2,7493.667,12979,740.4623,226.4338,259.6889,274.136
10/3/2023 2:45:00 PM,703.2949,111.3264,86.97708,1,7489.333,12971.33,970.7309,299.7585,341.1993,351.0651
10/3/2023 3:00:00 PM,524.8214,118.0246,87.48775,1,7476.667,12948,629.8996,192.7591,215.386,226.1644
10/3/2023 3:15:00 PM,781.4324,111.3914,86.42934,4,7482.667,12958.67,988.2829,300.4157,341.7551,359.808
10/3/2023 3:30:00 PM,651.0206,113.2662,86.90618,1,7484.667,12964,865.6392,257.0838,293.699,307.7009
10/3/2023 3:45:00 PM,701.3365,117.1746,87.24506,2,7487.333,12968,897.1791,264.8697,308.2112,324.1031
10/3/2023 4:00:00 PM,673.524,117.8145,87.96748,1,7488.667,12969,857.9294,250.593,296.1127,311.441
10/3/2023 4:15:00 PM,475.8185,112.6752,87.67303,3,7472.667,12942,585.9255,158.7448,206.0182,223.7242
10/3/2023 4:30:00 PM,100.4504,94.90643,86.22501,1,7465,12928,116.1604,34.77139,41.66008,42.34304
10/3/2023 4:45:00 PM,289.9969,87.60599,83.73621,0,7500.333,12989,378.4758,114.6343,131.9421,130.0965
10/3/2023 5:00:00 PM,399.569,98.00891,84.38984,1,7532.333,13044.67,492.0894,136.68,173.7028,183.0035
10/3/2023 5:15:00 PM,332.9939,99.4009,84.82646,2,7529,13040,395.7999,109.6895,140.772,146.5012
10/3/2023 5:30:00 PM,273.0743,96.62366,84.5638,1,7527.667,13038.33,308.6652,85.63928,111.306,114.1221
10/3/2023 5:45:00 PM,217.3149,92.88786,84.21211,1,7531.333,13044,230.9319,65.46632,85.25361,81.5352
10/3/2023 6:00:00 PM,156.0356,88.65024,83.4199,1,7543,13063,143.764,43.04671,56.2249,47.35613
10/3/2023 6:15:00 PM,44.97039,81.97063,81.65405,0,7547.333,13071,75.07362,24.91166,31.06671,22.25029
10/3/2023 6:30:00 PM,21.40798,74.70415,79.27589,0,7557.333,13089,29.38364,11.40222,12.12584,9.283717
10/3/2023 6:45:00 PM,9.857596,70.32906,77.19347,0,7563.667,13099.33,7.847384,3.251952,4.063123,4.137962
10/3/2023 7:00:00 PM,1.203671,67.13289,74.84777,0,7561.333,13095,-4.811434,-0.5726794,-0.2857951,-0.2378187
10/3/2023 7:15:00 PM,0,64.44315,72.94819,0,7547.667,13071.33,-10.39966,-2.300118,-2.261111,-2.160836
10/3/2023 7:30:00 PM,0,62.63708,70.95121,0,7550,13075.33,-9.42801,-1.567028,-1.830803,-2.094204
10/3/2023 7:45:00 PM,0,61.70994,69.44012,0,7559,13089,-3.850779,0,0,0
10/3/2023 8:00:00 PM,0,61.11438,68.31122,0,7571.333,13112.33,-3.873161,0,0,0
10/3/2023 8:15:00 PM,0,60.56871,67.47229,0,7566.333,13103.67,-3.861772,0,0,0
10/3/2023 8:30:00 PM,0,59.79262,66.67054,0,7574.667,13119,-3.874709,0,0,0
10/3/2023 8:45:00 PM,0,59.29711,65.97602,0,7554.667,13083.67,-3.83558,0,0,0
10/3/2023 9:00:00 PM,0,58.96457,65.38387,0,7547,13070.67,-3.821564,0,0,0
10/3/2023 9:15:00 PM,0,58.71673,64.94207,0,7557.667,13089.67,-3.836412,0,0,0
10/3/2023 9:30:00 PM,0,58.52331,64.57286,0,7560.667,13093,-3.840446,0,0,0
10/3/2023 9:45:00 PM,0,58.23547,64.25449,0,7476.333,12949,-3.71231,0,0,0
10/3/2023 10:00:00 PM,0,57.98486,63.96594,0,7489,12970.67,-3.7326,0,0,0
10/3/2023 10:15:00 PM,0,58.0253,63.74529,0,7498.667,12985.67,-3.74315,0,0,0
10/3/2023 10:30:00 PM,0,57.53233,63.46143,0,7501.667,12991.67,-3.750124,0,0,0
10/3/2023 10:45:00 PM,0,57.44133,63.20992,0,7512,13011.33,-3.76856,0,0,0
10/3/2023 11:00:00 PM,0,57.60769,63.15582,0,7522,13027,-3.784897,0,0,0
10/3/2023 11:15:00 PM,0,57.72786,63.00584,0,7528,13038.33,-3.792576,0,0,0
10/3/2023 11:30:00 PM,0,58.40803,63.11554,0,7546.667,13068.33,-3.819068,0,0,0
10/3/2023 11:45:00 PM,0,58.29404,63.19745,0,7548.667,13073.67,-3.824725,0,0,0
10/4/2023 12:00:00 AM,0,57.77314,63.15122,0,7553,13082,-3.834063,0,0,0
10/4/2023 12:15:00 AM,0,57.41719,62.91911,0,7557,13087.67,-3.837424,0,0,0
10/4/2023 12:30:00 AM,0,58.12271,62.8956,0,7562.667,13098.67,-3.848484,0,0,0
10/4/2023 12:45:00 AM,0,57.99691,62.91828,0,7575,13120.33,-3.867528,0,0,0
10/4/2023 1:00:00 AM,0,57.69582,62.78533,0,7576,13122.67,-3.867588,0,0,0
10/4/2023 1:15:00 AM,0,57.80406,62.78128,0,7584,13136,-3.881023,0,0,0
10/4/2023 1:30:00 AM,0,57.15741,62.61634,0,7591.667,13150.33,-3.897363,0,0,0
10/4/2023 1:45:00 AM,0,56.19081,62.29017,0,7596.667,13157.67,-3.902026,0,0,0
10/4/2023 2:00:00 AM,0,55.29015,61.73522,0,7591,13148,-3.891427,0,0,0
10/4/2023 2:15:00 AM,0,54.96145,61.24558,0,7593.333,13150.33,-3.900676,0,0,0
10/4/2023 2:30:00 AM,0,55.00001,60.91156,0,7600.667,13163,-3.908449,0,0,0
10/4/2023 2:45:00 AM,0,54.55264,60.53887,0,7607,13173,-3.919225,0,0,0
10/4/2023 3:00:00 AM,0,54.36429,60.23088,0,7608.667,13175,-3.920676,0,0,0
10/4/2023 3:15:00 AM,0,54.08218,60.04876,0,7608.333,13175.33,-3.919324,0,0,0
10/4/2023 3:30:00 AM,0,54.40277,59.99226,0,7602.667,13167,-3.911738,0,0,0
10/4/2023 3:45:00 AM,0,53.84623,59.77484,0,7573,13113.67,-3.861098,0,0,0
10/4/2023 4:00:00 AM,0,53.53234,59.52969,0,7563,13099.67,-3.847434,0,0,0
10/4/2023 4:15:00 AM,0,53.65516,59.36428,0,7566.333,13104.67,-3.852713,0,0,0
10/4/2023 4:30:00 AM,0,54.36072,59.46404,0,7563,13098.67,-3.850408,0,0,0
10/4/2023 4:45:00 AM,0,54.27716,59.62399,0,7560,13092.67,-3.846483,0,0,0
10/4/2023 5:00:00 AM,0,54.27303,59.65513,0,7549,13076.33,-3.832376,0,0,0
10/4/2023 5:15:00 AM,0,54.15744,59.5797,0,7581.333,13129,-3.880352,0,0,0
10/4/2023 5:30:00 AM,0,54.33679,59.58028,0,7580,13127.67,-3.878694,0,0,0
10/4/2023 5:45:00 AM,0,53.91691,59.44129,0,7582.333,13132.33,-3.883538,0,0,0
10/4/2023 6:00:00 AM,0.0294894,54.69571,59.52889,0,7566.333,13104,-3.863728,0,0,0
10/4/2023 6:15:00 AM,0,55.0321,59.78801,0,7552,13080,-3.842002,0,0,0
10/4/2023 6:30:00 AM,0,54.69828,59.90826,0,7555,13083.67,-3.845159,0,0,0
10/4/2023 6:45:00 AM,0,53.77607,59.66569,0,7542.667,13064.33,-3.826582,0,0,0
10/4/2023 7:00:00 AM,0.04117984,53.49907,59.28926,0,7533.333,13047.67,-4.122269,-0.1047677,-0.1252982,-0.1136244
10/4/2023 7:15:00 AM,4.192545,54.45758,59.32447,0,7546.333,13069.67,-5.336363,-0.7318407,-0.5537617,-0.3693924
10/4/2023 7:30:00 AM,19.80688,56.18494,59.78376,0,7548.667,13073.33,13.71178,4.939979,6.001301,6.250232
10/4/2023 7:45:00 AM,45.1388,57.01731,60.37497,0,7538.333,13056,26.83095,8.91681,10.51766,10.85593
10/4/2023 8:00:00 AM,91.52119,58.07871,61.07175,0,7529.333,13041.33,64.19465,19.91062,24.68738,22.81971
10/4/2023 8:15:00 AM,143.8078,61.21999,61.83679,0,7530,13040.33,118.878,34.81412,44.66774,41.90248
10/4/2023 8:30:00 AM,192.1195,64.41868,62.8979,0,7526.333,13034.33,185.3307,55.90897,67.15112,64.7979
10/4/2023 8:45:00 AM,243.6272,67.02329,64.06445,0,7525,13033.33,288.9062,85.20444,102.4632,102.1921
10/4/2023 9:00:00 AM,373.9392,77.56414,65.97462,0,7529,13038.33,450.5718,132.6661,160.4612,158.4995
10/4/2023 9:15:00 AM,357.6447,80.83099,68.09083,0,7525.667,13034,439.2033,129.3794,156.3069,154.511
10/4/2023 9:30:00 AM,417.3866,83.53116,70.22556,0,7523,13029.33,529.8665,156.0424,186.5515,187.8459
10/4/2023 9:45:00 AM,482.4145,89.85132,71.56008,0,7518.333,13023.33,625.3491,183.5105,220.1822,222.2273
10/4/2023 10:00:00 AM,540.7821,97.82525,73.61944,0,7520,13024.67,704.7106,208.7797,246.7919,249.6858
10/4/2023 10:15:00 AM,586.7358,102.8642,76.00024,1,7514.333,13015.33,774.574,231.6353,270.0018,273.6198
10/4/2023 10:30:00 AM,634.8124,106.9025,77.50154,0,7505.333,12999,844.1526,253.992,292.8968,297.6924
10/4/2023 10:45:00 AM,682.9724,110.4213,78.99371,1,7514,13013.67,904.5858,273.0544,313.0308,318.5473
10/4/2023 11:00:00 AM,719.827,110.965,80.01151,1,7519,13021,954.7272,288.9699,330.5542,335.321
10/4/2023 11:15:00 AM,745.4155,113.4197,80.85561,1,7508.333,13005.67,992.4615,301.8019,337.9562,338.9787
10/4/2023 11:30:00 AM,689.3217,112.5746,81.76302,1,7497.667,12984.67,850.8591,251.9144,284.8763,291.9247
10/4/2023 11:45:00 AM,738.2167,119.4397,83.98534,1,7488.333,12969.67,921.8386,292.4767,319.7033,309.4548
10/4/2023 12:00:00 PM,632.3598,119.5822,85.6386,2,7486.667,12966,830.7422,246.893,276.1759,298.507
10/4/2023 12:15:00 PM,753.4458,115.874,85.21899,1,7479.333,12953.67,931.2413,262.5137,306.3834,334.1686
10/4/2023 12:30:00 PM,829.8032,115.9461,85.28457,1,7474.667,12945.33,1073.137,317.53,358.6155,374.5831
10/4/2023 12:45:00 PM,954.7686,126.5289,86.54752,1,7470.667,12938,1224,371.6697,421.2137,431.0432
10/4/2023 1:00:00 PM,953.4611,129.774,88.1776,2,7459.333,12919.33,1200.895,352.7876,407.8009,417.2776
10/4/2023 1:15:00 PM,933.3369,129.1956,88.33923,2,7457,12915,1208.862,366.8478,416.6541,425.795
10/4/2023 1:30:00 PM,951.5527,130.7422,89.67584,3,7456,12913.33,1228.939,369.2778,424.0684,432.0236
10/4/2023 1:45:00 PM,580.0707,127.5431,90.10348,1,7461,12921.67,734.575,222.3817,244.9469,255.1481
10/4/2023 2:00:00 PM,374.4049,106.5822,87.09111,2,7459.667,12920,459.0783,150.1803,154.1912,147.4277
10/4/2023 2:15:00 PM,483.0682,97.1752,85.19366,1,7485.667,12965.33,645.635,189.8219,224.7178,229.6511
10/4/2023 2:30:00 PM,721.2969,115.1636,86.35378,2,7488.333,12968.33,954.8723,284.6749,349.4078,361.3968
10/4/2023 2:45:00 PM,552.5596,110.5946,86.37012,2,7484.333,12961.67,720.9507,217.9556,249.8677,257.7258
10/4/2023 3:00:00 PM,438.1656,103.4712,85.89325,3,7481.667,12956.67,521.0096,145.7932,175.2814,177.0462
10/4/2023 3:15:00 PM,778.3495,110.563,86.30929,2,7493,12977,1022.488,302.8874,354.2229,370.9347
10/4/2023 3:30:00 PM,510.1437,111.2691,87.60914,4,7477.667,12951.67,611.1412,171.844,211.3161,226.8007
10/4/2023 3:45:00 PM,701.8994,111.991,87.57473,4,7481.333,12958,907.3229,268.1754,311.7395,327.7951
10/4/2023 4:00:00 PM,640.9354,114.5822,88.01849,3,7477.667,12951.33,818.6884,238.6044,282.4207,298.2637
10/4/2023 4:15:00 PM,620.6653,113.7048,88.33545,3,7481.333,12957.33,791.5933,227.3675,274.3493,289.6754
10/4/2023 4:30:00 PM,499.9354,110.5564,87.98912,4,7482.333,12960.67,606.6131,176.3468,212.7118,219.8837
10/4/2023 4:45:00 PM,66.57775,93.09305,85.55782,2,7470,12939,69.11059,21.00696,25.51754,25.82911
10/4/2023 5:00:00 PM,238.307,83.14401,83.22832,0,7486,12965.33,303.4464,85.83958,107.1547,112.1251
10/4/2023 5:15:00 PM,335.0283,92.51276,82.94917,2,7487.667,12967.67,396.4586,110.1134,140.9964,146.6276
10/4/2023 5:30:00 PM,238.8382,92.68046,83.244,3,7494.667,12980.67,253.8887,71.58961,92.66211,93.83672
10/4/2023 5:45:00 PM,192.8491,87.47794,82.73956,3,7506.333,13000,193.5232,55.25051,71.99099,67.47745
10/4/2023 6:00:00 PM,111.5504,83.82384,81.57936,1,7513,13012.67,102.579,31.18165,40.5281,33.97445
10/4/2023 6:15:00 PM,36.72404,78.01694,80.12971,1,7519.667,13024,51.72541,17.12168,21.01645,16.94632
10/4/2023 6:30:00 PM,14.25727,72.56709,78.40359,0,7530.333,13043,11.79512,4.63131,5.516957,5.058918
10/4/2023 6:45:00 PM,3.204416,68.26341,76.01176,0,7537,13054,-1.484275,0.3921203,0.8233435,0.916308
10/4/2023 7:00:00 PM,0.02759866,64.80486,73.3294,0,7539.667,13058,-7.965878,-1.562105,-1.442265,-1.294843
10/4/2023 7:15:00 PM,0,62.48423,71.39581,0,7540,13057.67,-10.29802,-2.059732,-2.150966,-2.236388
10/4/2023 7:30:00 PM,0,60.94555,69.46616,0,7548,13072.33,-3.931715,0,0,-0.13708
10/4/2023 7:45:00 PM,0,60.05701,68.01065,0,7554.333,13083.67,-3.842167,0,0,0
10/4/2023 8:00:00 PM,0,59.63702,66.97874,0,7561.667,13095.67,-3.858416,0,0,0
10/4/2023 8:15:00 PM,0,59.26717,66.29924,0,7569.333,13109.33,-3.865718,0,0,0
10/4/2023 8:30:00 PM,0,59.01736,65.77726,0,7558,13090.33,-3.848509,0,0,0
10/4/2023 8:45:00 PM,0,58.62886,65.27517,0,7574.333,13117.33,-3.877154,0,0,0
10/4/2023 9:00:00 PM,0,58.71466,65.02265,0,7583.333,13133.67,-3.892649,0,0,0
10/4/2023 9:15:00 PM,0,58.42209,64.77312,0,7565.667,13103.33,-3.856946,0,0,0
10/4/2023 9:30:00 PM,0,57.90696,64.42446,0,7551.667,13080,-3.830145,0,0,0
10/4/2023 9:45:00 PM,0,56.95154,63.83353,0,7560.667,13094,-3.841552,0,0,0
10/4/2023 10:00:00 PM,0,56.66641,63.34243,0,7555.667,13087,-3.834392,0,0,0
10/4/2023 10:15:00 PM,0,56.26134,62.87358,0,7560.667,13095,-3.841949,0,0,0
10/4/2023 10:30:00 PM,0,56.13051,62.54212,0,7568.333,13108.67,-3.85314,0,0,0
10/4/2023 10:45:00 PM,0,55.80619,62.18732,0,7570.333,13110.33,-3.85722,0,0,0
10/4/2023 11:00:00 PM,0,55.31605,61.78099,0,7566.667,13105.33,-3.85576,0,0,0
10/4/2023 11:15:00 PM,0,55.16299,61.4268,0,7572.333,13114.67,-3.864592,0,0,0
10/4/2023 11:30:00 PM,0,54.72807,61.19821,0,7584,13134.67,-3.88196,0,0,0
10/4/2023 11:45:00 PM,0,54.0573,60.86392,0,7597,13157.67,-3.900341,0,0,0
10/5/2023 12:00:00 AM,0,53.38768,60.43312,0,7592,13148.67,-3.8937,0,0,0
10/5/2023 12:15:00 AM,0,53.299,60.03368,0,7580,13128.33,-3.877299,0,0,0
10/5/2023 12:30:00 AM,0,53.07716,59.75909,0,7587.333,13140.67,-3.887954,0,0,0
10/5/2023 12:45:00 AM,0,53.13562,59.5428,0,7589.667,13145,-3.88974,0,0,0
10/5/2023 1:00:00 AM,0,52.80162,59.26615,0,7591,13147.67,-3.896653,0,0,0
10/5/2023 1:15:00 AM,0,52.43372,58.94785,0,7593,13149.67,-3.895,0,0,0
10/5/2023 1:30:00 AM,0,52.28351,58.71842,0,7594.333,13152.33,-3.900074,0,0,0
10/5/2023 1:45:00 AM,0,51.61689,58.38632,0,7599.667,13163,-3.908165,0,0,0
10/5/2023 2:00:00 AM,0,51.31715,58.08682,0,7602,13167.33,-3.913177,0,0,0
10/5/2023 2:15:00 AM,0,51.44143,57.82596,0,7606.333,13173.33,-3.9175,0,0,0
10/5/2023 2:30:00 AM,0,51.20628,57.72866,0,7595,13153.67,-3.899248,0,0,0
10/5/2023 2:45:00 AM,0,50.83796,57.42882,0,7601,13163.33,-3.909846,0,0,0
10/5/2023 3:00:00 AM,0.02948141,51.71248,57.40551,0,7592.667,13151.33,-3.899632,0,0,0
10/5/2023 3:15:00 AM,0,54.2051,58.08324,0,7589.333,13144.33,-3.894068,0,0,0
10/5/2023 3:30:00 AM,0,55.31984,58.77316,0,7589.667,13144.67,-3.896504,0,0,0
10/5/2023 3:45:00 AM,0,54.96575,59.25819,0,7588,13142.67,-3.89662,0,0,0
10/5/2023 4:00:00 AM,0,53.69844,59.35605,0,7589.333,13145,-3.901194,0,0,0
10/5/2023 4:15:00 AM,0,52.756,59.04006,0,7594,13151,-3.905438,0,0,0
10/5/2023 4:30:00 AM,0,52.91084,58.75308,0,7591,13147.67,-3.904174,0,0,0
10/5/2023 4:45:00 AM,0,52.78516,58.54464,0,7589.333,13145.67,-3.896904,0,0,0
10/5/2023 5:00:00 AM,0,52.39894,58.3495,0,7582,13130.67,-3.888226,0,0,0
10/5/2023 5:15:00 AM,0,52.29493,58.09748,0,7575.333,13119.67,-3.877974,0,0,0
10/5/2023 5:30:00 AM,0,52.35694,58.07068,0,7565.667,13105,-3.862848,0,0,0
10/5/2023 5:45:00 AM,0,51.78032,57.86737,0,7564,13100.33,-3.858799,0,0,0
10/5/2023 6:00:00 AM,0,51.61333,57.60391,0,7549.667,13074.67,-3.838698,0,0,0
10/5/2023 6:15:00 AM,0,51.33369,57.50397,0,7544.333,13067.67,-3.829509,0,0,0
10/5/2023 6:30:00 AM,0,50.70089,57.14426,0,7534,13048.67,-3.813635,0,0,0
10/5/2023 6:45:00 AM,0,50.58982,56.88856,0,7524.333,13034,-3.799494,0,0,0
10/5/2023 7:00:00 AM,0.5851809,50.21613,56.61194,0,7519.333,13023,-4.297752,-0.27395,-0.2660545,-0.1131258
10/5/2023 7:15:00 AM,6.364281,50.64202,56.42726,0,7528,13038.33,-0.4393127,0.6989762,1.1054,1.262417
10/5/2023 7:30:00 AM,22.41103,51.15244,56.60492,0,7542,13060.33,16.69731,5.790304,7.006585,7.347828
10/5/2023 7:45:00 AM,61.30018,52.78496,57.04015,0,7540.333,13058,42.29131,13.1426,15.90575,16.45674
10/5/2023 8:00:00 AM,89.64613,54.95136,57.38873,0,7531,13041.67,70.22729,21.78549,26.62619,25.09239
10/5/2023 8:15:00 AM,101.3555,56.46928,58.83954,0,7528,13037.33,87.64847,26.14197,33.04997,31.10746
10/5/2023 8:30:00 AM,126.3579,58.41472,59.51561,0,7524,13031.33,121.1718,35.62138,44.73761,42.4767
10/5/2023 8:45:00 AM,234.2215,61.37548,60.67804,0,7523.333,13029.67,275.9429,81.9547,99.57909,96.99207
10/5/2023 9:00:00 AM,330.0689,67.7343,62.52549,0,7519,13024.67,401.0045,117.4575,144.1639,140.0207
10/5/2023 9:15:00 AM,395.6508,74.57104,63.87221,0,7521.667,13029,492.975,145.0911,177.4035,172.5701
10/5/2023 9:30:00 AM,468.782,78.31756,66.2075,1,7528,13038.67,593.854,174.8302,209.8073,210.244
10/5/2023 9:45:00 AM,526.8293,83.44012,67.71112,1,7529.333,13041.67,683.4573,200.61,240.4185,242.6687
10/5/2023 10:00:00 AM,567.9487,90.89548,69.57198,1,7528.667,13037.33,751.6922,222.638,262.9849,265.5908
10/5/2023 10:15:00 AM,616.4839,96.82334,71.72018,1,7524.333,13032.67,818.7002,244.4007,284.8399,287.4853
10/5/2023 10:30:00 AM,655.4374,102.1492,73.55696,1,7520,13024.33,871.1514,262.0879,301.3036,307.3748
10/5/2023 10:45:00 AM,578.8455,104.8272,75.6963,1,7510.333,13008,766.6115,239.3242,269.2119,260.2626
10/5/2023 11:00:00 AM,457.0168,99.9756,76.22123,1,7504.333,12997.33,637.4476,186.5983,220.9249,230.2603
10/5/2023 11:15:00 AM,552.6491,100.688,77.06334,1,7506,12998,738.3135,210.6331,241.8482,249.6413
10/5/2023 11:30:00 AM,563.288,100.6305,77.55936,2,7504,12995.67,729.4917,214.9325,252.4067,259.1534
10/5/2023 11:45:00 AM,511.2557,104.9984,78.63446,2,7493,12978.33,655.5112,191.3318,229.7948,249.9447
10/5/2023 12:00:00 PM,631.7454,104.405,79.23198,2,7492.333,12977.33,840.5484,238.2144,276.4797,305.0304
10/5/2023 12:15:00 PM,788.7464,115.5938,81.3088,2,7491.667,12977,1024.248,284.8016,341.3575,364.0162
10/5/2023 12:30:00 PM,371.5406,101.6277,80.77502,3,7477.333,12950.67,507.3643,150.9131,176.1409,176.8359
10/5/2023 12:45:00 PM,264.7547,93.59064,79.6813,1,7474.667,12944.33,343.9265,101.2305,120.6217,121.9966
10/5/2023 1:00:00 PM,626.0192,96.33112,78.98627,1,7478.333,12953.67,830.5719,246.7269,284.2151,291.5877
10/5/2023 1:15:00 PM,699.027,111.0186,81.25936,2,7477.333,12951.33,957.002,305.6564,335.831,330.3974
10/5/2023 1:30:00 PM,475.1489,105.5689,81.81369,3,7463.667,12926.33,657.5812,187.728,227.8155,241.5541
10/5/2023 1:45:00 PM,920.3437,115.3863,83.81759,4,7465,12928,1148.342,346.6383,398.9225,414.8303
10/5/2023 2:00:00 PM,366.0912,112.2591,84.46765,1,7452.333,12907.33,482.9445,140.378,164.4489,163.4176
10/5/2023 2:15:00 PM,494.1293,102.1575,83.71526,1,7456,12915.67,715.4993,225.1939,258.8219,251.0814
10/5/2023 2:30:00 PM,596.4949,102.6467,83.18555,1,7464.667,12928,803.8558,249.4808,278.6014,303.2527
10/5/2023 2:45:00 PM,438.0297,108.1322,83.09775,1,7456.333,12914.33,538.8909,151.4806,180.3605,176.0671
10/5/2023 3:00:00 PM,411.4948,96.79099,82.172,3,7460.333,12920.33,559.9586,161.9933,192.2334,204.5225
10/5/2023 3:15:00 PM,338.5516,99.12798,82.06516,2,7446,12896.67,418.594,122.0334,143.3969,154.0243
10/5/2023 3:30:00 PM,229.2477,92.02075,81.24744,1,7446,12894.33,288.2459,84.64144,100.9904,104.5331
10/5/2023 3:45:00 PM,185.612,87.21945,80.37141,2,7473.667,12945.67,231.6496,68.23637,81.44913,84.1106
10/5/2023 4:00:00 PM,193.4093,85.40603,79.49387,0,7477.667,12950.33,250.9516,76.18705,89.0815,89.33353
10/5/2023 4:15:00 PM,182.4856,85.08891,79.42577,0,7479.333,12954.33,240.0903,72.61894,84.63061,85.4584
10/5/2023 4:30:00 PM,439.6071,91.85095,79.77193,0,7485.667,12966,594.2877,172.1311,206.7847,214.9374
10/5/2023 4:45:00 PM,367.6207,99.78608,81.46642,0,7487.333,12968.67,479.6652,139.4201,168.2713,173.6266
10/5/2023 5:00:00 PM,282.5241,95.93448,81.71048,2,7496.667,12982.67,366.2686,106.3674,128.7333,131.7976
10/5/2023 5:15:00 PM,239.3764,90.62445,81.08482,1,7505.333,12997.67,303.2323,87.58133,107.3223,109.8732
10/5/2023 5:30:00 PM,171.3431,87.5861,80.72523,0,7504.667,12997.33,210.98,62.19408,75.12774,75.69886
10/5/2023 5:45:00 PM,140.918,82.73708,79.43472,0,7505,12999,169.5981,50.3809,61.3623,60.21002
10/5/2023 6:00:00 PM,102.5489,79.67297,78.1145,0,7512.333,13010,121.4017,36.73875,44.74937,42.03904
10/5/2023 6:15:00 PM,61.55453,75.19225,77.19,0,7513,13010.67,83.70474,26.43545,31.4346,28.94287
10/5/2023 6:30:00 PM,34.54307,71.19509,75.48967,0,7514.333,13013,41.64892,13.3702,15.88246,15.81855
10/5/2023 6:45:00 PM,9.150661,67.03155,73.62872,0,7518,13020.33,7.066146,2.946567,3.781491,3.873159
10/5/2023 7:00:00 PM,0.01552038,63.14726,71.26505,0,7505.667,13000,-8.131492,-1.586942,-1.509015,-1.343092
10/5/2023 7:15:00 PM,0,60.52293,69.33257,0,7494.333,12979.67,-10.65704,-2.349426,-2.3521,-2.228584
10/5/2023 7:30:00 PM,0,58.82719,67.29072,0,7493,12977,-9.030019,-1.534576,-1.798025,-2.006739
10/5/2023 7:45:00 PM,0,58.28531,66.064,0,7502.667,12993.67,-3.760108,0,0,0
10/5/2023 8:00:00 PM,0,57.45717,65.06113,0,7511,13008.33,-3.778472,0,0,0
10/5/2023 8:15:00 PM,0,57.24889,64.15666,0,7516.333,13018.67,-3.785058,0,0,0
10/5/2023 8:30:00 PM,0,56.90533,63.59212,0,7508,13003.67,-3.767624,0,0,0
10/5/2023 8:45:00 PM,0,56.22181,63.06069,0,7501.667,12991.67,-3.760736,0,0,0
10/5/2023 9:00:00 PM,0,56.22513,62.72882,0,7508,13003.67,-3.767022,0,0,0
10/5/2023 9:15:00 PM,0,56.25162,62.48566,0,7513,13013,-3.775229,0,0,0
10/5/2023 9:30:00 PM,0,56.04181,62.20806,0,7524,13030.67,-3.791984,0,0,0
10/5/2023 9:45:00 PM,0,56.07931,61.95949,0,7532.333,13043.33,-3.802825,0,0,0
10/5/2023 10:00:00 PM,0,56.65276,61.93464,0,7541.333,13061.33,-3.81792,0,0,0
10/5/2023 10:15:00 PM,0,58.03215,62.25204,0,7548.667,13073.33,-3.829011,0,0,0
10/5/2023 10:30:00 PM,0,59.68436,62.75275,0,7558.667,13091,-3.846138,0,0,0
10/5/2023 10:45:00 PM,0,60.20236,63.38144,0,7565.333,13100.67,-3.854322,0,0,0
10/5/2023 11:00:00 PM,0,59.62534,63.67365,0,7564.333,13101,-3.854214,0,0,0
10/5/2023 11:15:00 PM,0,59.11834,63.6255,0,7555,13085,-3.839436,0,0,0
10/5/2023 11:30:00 PM,0,58.83535,63.49971,0,7569.667,13108.67,-3.86436,0,0,0
10/5/2023 11:45:00 PM,0,59.0341,63.56666,0,7575,13119,-3.873444,0,0,0
10/6/2023 12:00:00 AM,0,58.87315,63.50966,0,7578.333,13124.67,-3.87662,0,0,0
10/6/2023 12:15:00 AM,0,58.62561,63.33336,0,7582,13132.33,-3.88676,0,0,0
10/6/2023 12:30:00 AM,0,58.49436,63.17258,0,7586,13137.67,-3.888712,0,0,0
10/6/2023 12:45:00 AM,0,58.73373,63.13974,0,7597.667,13158.33,-3.911811,0,0,0
10/6/2023 1:00:00 AM,0,59.72573,63.25813,0,7597,13158.33,-3.910163,0,0,0
10/6/2023 1:15:00 AM,0,59.77728,63.38521,0,7596,13155.33,-3.908698,0,0,0
10/6/2023 1:30:00 AM,0,60.26065,63.64656,0,7584.667,13134,-3.88662,0,0,0
