Timestamp;Cosper Creek - Inverter 1 - AC power [W] - P_AC;Cosper Creek - Inverter 8 - AC power [W] - P_AC;Cosper Creek - Inverter 13 - AC power [W] - P_AC;Cosper Creek - Inverter 10 - AC power [W] - P_AC;Cosper Creek - Inverter 14 - AC power [W] - P_AC;Cosper Creek - Inverter 7 - AC power [W] - P_AC;Cosper Creek - Inverter 5 - AC power [W] - P_AC;Cosper Creek - Inverter 4 - AC power [W] - P_AC;Cosper Creek - Inverter 3 - AC power [W] - P_AC;Cosper Creek - Inverter 2 - AC power [W] - P_AC;Cosper Creek - Inverter 6 - AC power [W] - P_AC;Cosper Creek - Inverter 11 - AC power [W] - P_AC;Cosper Creek - Inverter 9 - AC power [W] - P_AC;Cosper Creek - Inverter 12 - AC power [W] - P_AC;Cosper Creek - Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Cosper Creek - Meter - Power [W] - M_AC_P;Cosper Creek - POA - Irradiance [Wh/m²] - SRAD;Cosper Creek - Lufft WS600 - Wind speed [m/s] - E_W_S;Cosper Creek - Module Temperature - Temperature [°C] - T
2023-10-20 15:45:00;60240.833;109734.833;97944.633;97003.833;115316.933;113719.167;;117448.567;116016.733;119509.167;113799.300;93298.167;99806.767;99192.300;12935.893;1470776.054;518.328;0.909;31.840
2023-10-20 16:00:00;51490.667;109142.133;107489.867;105322.900;116835.645;109040.300;;106609.867;104811.367;106452.289;107403.633;103398.733;104953.422;110806.022;12945.132;1450821.807;501.559;1.295;33.311
2023-10-20 16:15:00;40829.433;94755.455;92781.400;90827.067;102135.267;95722.167;;96353.733;94056.300;94113.433;94921.233;88518.967;90822.267;95269.300;12929.176;1267844.435;433.728;1.229;32.427
2023-10-20 16:30:00;34654.200;82854.645;80891.400;78755.111;90132.567;84051.900;;80446.033;79516.700;80148.167;83305.533;76508.922;79430.845;82767.133;12902.405;1096270.463;381.437;1.113;31.366
2023-10-20 16:45:00;24407.900;67510.033;64335.767;61858.633;75285.967;68377.533;;57417.667;58146.500;58021.100;67126.133;59209.811;64901.533;66237.933;12864.837;851875.309;312.395;1.179;29.159
2023-10-20 17:00:00;14890.833;53112.667;49746.655;47453.022;61297.500;52375.033;;41295.333;37352.567;36436.433;47067.155;41951.545;51395.433;47417.700;12826.708;620937.925;253.475;1.264;26.795
2023-10-20 17:15:00;10171.600;36176.567;35949.067;32322.667;44107.945;34138.933;;24317.833;18730.067;21540.833;31186.567;27699.300;35903.022;31171.200;12808.861;406854.091;195.112;1.041;24.589
2023-10-20 17:30:00;4460.011;20334.155;20784.033;19076.533;27276.823;19305.867;;13802.000;8842.400;8125.333;19149.100;15541.267;19729.511;18473.578;12810.020;225727.933;66.227;0.654;21.297
2023-10-20 17:45:00;1875.533;7886.167;10750.367;8857.800;16146.511;6066.000;;6008.767;4011.333;4151.567;6370.467;7115.733;9457.167;8495.500;12824.542;98759.579;22.867;0.668;17.638
2023-10-20 18:00:00;1101.633;3088.978;3959.567;3105.422;5974.545;2832.333;;2716.833;2578.845;2685.200;2701.500;2775.367;3289.989;3120.400;12832.567;38905.230;12.903;0.761;16.055
2023-10-20 18:15:00;534.633;1253.800;1170.533;1149.033;1105.367;1213.700;;1261.800;1223.933;1256.367;1228.067;1130.855;1160.833;1258.267;12828.173;12461.152;4.885;0.259;15.015
2023-10-20 18:30:00;79.533;206.445;178.033;201.133;140.867;216.267;;214.767;208.500;195.233;220.633;150.755;190.867;175.789;12823.629;-1540.791;-1.510;0.166;14.085
2023-10-20 18:45:00;20.000;20.000;21.167;20.000;20.000;20.000;;20.000;20.000;20.000;20.000;20.000;20.000;20.000;12829.245;-5431.951;-4.214;0.427;13.491
2023-10-20 19:00:00;20.000;20.000;6.670;20.000;20.000;20.000;;20.000;16.000;20.000;16.667;15.000;20.000;15.000;12842.191;-2834.137;-3.849;0.409;12.767
2023-10-20 19:15:00;;;;;;;;;;;;;;;12861.587;-2367.194;-2.723;0.293;12.851
2023-10-20 19:30:00;;;;;;;;;;;;;;;12874.743;-2317.891;-3.124;0.334;12.353
2023-10-20 19:45:00;;;;;;;;;;;;;;;12870.690;-2302.318;-2.643;0.189;12.003
2023-10-20 20:00:00;;;;;;;;;;;;;;;12867.517;-2275.361;-2.539;0.181;11.927
2023-10-20 20:15:00;;;;;;;;;;;;;;;12873.217;-2261.633;-2.947;0.088;11.248
2023-10-20 20:30:00;;;;;;;;;;;;;;;12874.735;-2235.569;-2.287;0.290;11.042
2023-10-20 20:45:00;;;;;;;;;;;;;;;12901.187;-2259.339;-1.933;0.454;10.845
2023-10-20 21:00:00;;;;;;;;;;;;;;;12926.018;-2309.977;-2.313;0.067;10.570
2023-10-20 21:15:00;;;;;;;;;;;;;;;12940.709;-2226.745;-0.102;0.195;11.091
2023-10-20 21:30:00;;;;;;;;;;;;;;;12885.209;-2323.194;-1.585;0.445;11.767
2023-10-20 21:45:00;;;;;;;;;;;;;;;12895.819;-2328.495;-0.538;0.370;11.597
2023-10-20 22:00:00;;;;;;;;;;;;;;;12882.320;-2307.445;-0.365;0.150;11.689
2023-10-20 22:15:00;;;;;;;;;;;;;;;12885.420;-2318.699;-0.601;0.107;11.417
2023-10-20 22:30:00;;;;;;;;;;;;;;;12884.955;-2299.911;0.069;0.343;11.692
2023-10-20 22:45:00;;;;;;;;;;;;;;;12848.117;-2326.513;0.000;0.295;12.183
2023-10-20 23:00:00;;;;;;;;;;;;;;;12871.075;-2330.689;0.000;0.143;12.321
2023-10-20 23:15:00;;;;;;;;;;;;;;;12896.694;-2326.267;0.000;0.415;12.440
2023-10-20 23:30:00;;;;;;;;;;;;;;;12910.081;-2306.756;0.000;0.244;12.541
2023-10-20 23:45:00;;;;;;;;;;;;;;;12838.419;-2286.897;-0.016;0.269;12.471
2023-10-21 00:00:00;;;;;;;;;;;;;;;12809.967;-2274.338;-1.775;0.268;11.645
2023-10-21 00:15:00;;;;;;;;;;;;;;;12823.747;-2292.510;-1.921;0.355;10.719
2023-10-21 00:30:00;;;;;;;;;;;;;;;12838.861;-2300.102;-1.191;0.323;10.711
2023-10-21 00:45:00;;;;;;;;;;;;;;;12854.103;-2294.773;0.407;0.389;11.588
2023-10-21 01:00:00;;;;;;;;;;;;;;;12867.401;-2291.895;-0.029;0.629;11.928
2023-10-21 01:15:00;;;;;;;;;;;;;;;12884.153;-2370.549;0.000;0.297;12.182
2023-10-21 01:30:00;;;;;;;;;;;;;;;12896.593;-2277.313;0.000;0.535;12.390
2023-10-21 01:45:00;;;;;;;;;;;;;;;12919.697;-2280.305;0.000;0.218;12.563
2023-10-21 02:00:00;;;;;;;;;;;;;;;12923.455;-2345.189;0.000;0.413;12.621
2023-10-21 02:15:00;;;;;;;;;;;;;;;12934.785;-2385.960;0.000;0.054;12.465
2023-10-21 02:30:00;;;;;;;;;;;;;;;12915.042;-2401.091;0.000;0.657;12.289
2023-10-21 02:45:00;;;;;;;;;;;;;;;12871.553;-2473.353;0.000;0.496;12.247
2023-10-21 03:00:00;;;;;;;;;;;;;;;12879.567;-2471.016;0.000;0.595;12.304
2023-10-21 03:15:00;;;;;;;;;;;;;;;12873.505;-2463.040;0.000;0.286;12.255
2023-10-21 03:30:00;;;;;;;;;;;;;;;12863.460;-2416.875;0.000;0.573;12.254
2023-10-21 03:45:00;;;;;;;;;;;;;;;12861.107;-2374.838;0.000;0.953;12.252
2023-10-21 04:00:00;;;;;;;;;;;;;;;12877.149;-2395.128;0.000;0.743;12.337
2023-10-21 04:15:00;;;;;;;;;;;;;;;12860.551;-2401.783;0.000;0.839;12.262
2023-10-21 04:30:00;;;;;;;;;;;;;;;12858.791;-2401.152;0.000;0.637;12.363
2023-10-21 04:45:00;;;;;;;;;;;;;;;12849.406;-2410.642;0.000;0.757;12.464
2023-10-21 05:00:00;;;;;;;;;;;;;;;12840.801;-2399.279;0.000;0.699;12.418
2023-10-21 05:15:00;;;;;;;;;;;;;;;12815.089;-2396.716;0.000;0.941;12.405
2023-10-21 05:30:00;;;;;;;;;;;;;;;12787.704;-2394.257;0.000;0.775;12.435
2023-10-21 05:45:00;;;;;;;;;;;;;;;12782.624;-2419.113;0.000;0.402;12.490
2023-10-21 06:00:00;;;;;;;;;;;;;;;12788.601;-2394.547;0.000;0.722;12.522
2023-10-21 06:15:00;;;;;;;;;;;;;;;12790.977;-2379.325;0.000;0.443;12.583
2023-10-21 06:30:00;;;;;;;;;;;;;;;12799.161;-2360.499;0.000;0.376;12.689
2023-10-21 06:45:00;;;;;;;;;;;;;;;12798.465;-2295.105;0.000;0.519;12.667
2023-10-21 07:00:00;;;;;;;;;;;;;;;12852.744;-2324.762;0.000;0.335;12.659
2023-10-21 07:15:00;;;;;;;;;;;;;;;12854.183;-2322.497;0.000;0.154;12.731
2023-10-21 07:30:00;;;;;;;;;;;;;;;12863.795;-2344.207;0.000;0.078;12.783
2023-10-21 07:45:00;22.188;51.633;33.577;32.250;27.000;51.267;;48.233;40.567;55.833;139.233;28.167;40.267;29.267;12835.815;-1782.283;0.329;0.141;12.828
2023-10-21 08:00:00;129.933;340.267;296.522;314.055;303.789;339.467;;342.600;334.333;348.433;334.200;318.833;323.900;315.989;12844.177;2537.249;2.622;0.444;12.871
2023-10-21 08:15:00;586.333;1042.200;982.989;906.967;986.622;1044.400;;1092.800;1026.300;1074.133;1067.867;1004.233;978.478;1105.122;12839.803;12308.226;7.647;0.351;13.129
2023-10-21 08:30:00;1092.600;2234.755;2161.278;2070.800;2224.900;2247.200;;2257.333;2160.200;2229.667;2241.967;2092.789;2119.467;2288.067;12817.525;27865.964;13.591;0.422;13.305
2023-10-21 08:45:00;2192.700;4723.167;4704.322;4587.478;5000.000;4715.833;;4673.600;4581.233;4737.500;4690.933;4601.767;4434.200;4976.378;12825.490;60125.871;25.477;0.467;13.668
2023-10-21 09:00:00;3259.333;6902.567;7033.623;6817.600;7547.767;6916.400;;6751.033;6623.533;6757.667;6887.700;6877.000;6667.333;7444.767;12813.265;88985.927;35.494;0.280;14.206
2023-10-21 09:15:00;3048.600;6191.711;5963.000;5954.967;6284.767;6238.267;;6212.067;6099.000;6288.333;6257.167;5920.155;5888.755;6369.833;12815.635;78541.959;31.919;0.251;14.507
2023-10-21 09:30:00;3038.467;5705.333;5397.600;5389.867;5744.978;5811.333;;6094.167;6057.233;6261.800;5939.133;5384.200;5400.867;5812.367;12785.999;73684.161;29.969;0.179;14.557
2023-10-21 09:45:00;4556.800;8966.089;8946.900;8723.033;9521.755;8974.200;;9061.767;8976.800;9167.733;9028.300;8732.889;8596.455;9452.067;12809.461;116898.055;43.385;0.457;14.823
2023-10-21 10:00:00;6330.100;11632.789;11015.878;11092.933;11644.622;11790.767;;12092.833;12061.633;12478.967;11908.000;10997.133;11083.211;11768.800;12834.541;152359.615;55.188;0.446;15.207
2023-10-21 10:15:00;6107.067;11687.067;11739.500;11291.233;12672.433;11723.100;;11865.500;11792.600;12086.333;11752.233;11341.522;11166.222;12334.289;12823.241;153681.660;54.965;0.747;15.073
2023-10-21 10:30:00;6856.967;13157.333;12933.245;12722.655;13743.178;13227.900;;13357.233;13212.400;13531.033;13320.333;12654.467;12610.300;13677.200;12820.911;172636.995;61.451;1.023;15.071
2023-10-21 10:45:00;9674.733;18531.233;18200.000;17988.800;19240.678;18641.933;;18694.633;18491.433;18995.300;18683.333;17924.133;17779.967;19244.978;12827.721;245417.955;85.933;1.160;15.453
2023-10-21 11:00:00;10887.667;20745.867;19790.778;19879.067;20740.633;20852.055;;20939.355;20721.533;21263.800;20954.600;19726.289;19772.555;21142.611;12829.962;273148.789;96.017;1.273;15.861
2023-10-21 11:15:00;10709.167;20768.589;20719.867;20168.567;22090.845;20753.867;;20684.300;20514.300;21002.300;20742.467;20151.445;19874.367;21768.433;12852.245;275392.215;95.580;1.069;16.238
2023-10-21 11:30:00;12343.433;23797.233;23231.611;23066.500;24553.300;23882.933;;23860.033;23592.633;24134.133;23936.767;22943.022;22765.289;24540.633;12833.539;315574.434;109.345;1.053;16.457
2023-10-21 11:45:00;13526.033;25561.900;24791.845;24656.967;26141.400;25763.867;;25941.733;25644.900;26356.400;25920.600;24500.367;24448.789;26270.500;12836.433;340418.173;115.921;0.879;16.847
2023-10-21 12:00:00;14159.633;27010.100;26548.700;26240.933;28109.678;27050.400;;27148.767;26877.767;27574.300;27170.167;26070.489;25891.645;27986.833;12848.849;360477.141;122.900;1.301;17.697
2023-10-21 12:15:00;11332.800;21748.733;21370.755;21056.067;22616.167;21768.967;;21737.767;21524.000;22176.433;21881.433;20882.900;20708.700;22417.822;12845.124;287743.487;99.583;1.551;17.854
2023-10-21 12:30:00;14628.133;27794.356;26978.345;26794.878;28647.022;27944.033;;28046.767;27751.133;28458.600;27985.400;26601.633;26584.055;28611.933;12849.459;370330.018;126.542;1.205;17.640
2023-10-21 12:45:00;17657.467;33362.433;32604.022;32260.167;34479.900;33492.300;;33638.033;33353.667;34244.100;33640.567;32012.567;31978.167;34404.189;12867.943;446780.703;152.817;1.019;19.171
2023-10-21 13:00:00;12684.000;24632.655;24573.067;24007.222;26168.255;24585.967;;24469.867;24248.833;24823.600;24609.767;24000.178;23719.533;25900.300;12880.051;327976.903;112.705;0.951;19.209
2023-10-21 13:15:00;11965.867;23589.600;23547.067;22999.100;25146.245;23533.200;;23348.767;22950.233;23441.700;23462.133;22943.800;22669.445;24781.533;12870.860;312908.177;107.872;0.983;18.773
2023-10-21 13:30:00;13094.567;25320.489;24912.289;24641.967;26302.889;25397.633;;25298.033;24959.100;25535.233;25385.233;24420.300;24273.100;26149.233;12870.237;336211.009;116.075;1.292;18.527
2023-10-21 13:45:00;15221.133;29215.233;28667.033;28314.133;30267.322;29288.000;;29263.733;28996.333;29635.967;29315.067;28045.333;27920.900;30145.567;12872.792;389290.292;132.884;1.151;18.957
2023-10-21 14:00:00;12929.100;24829.445;24277.345;23940.111;25668.711;24904.867;;24921.467;24666.600;25287.667;25008.800;23799.033;23757.167;25608.333;12875.269;329579.807;112.470;1.179;18.451
2023-10-21 14:15:00;12297.367;23148.533;22419.767;22273.500;23574.833;23309.667;;23533.567;23368.900;23962.433;23456.000;22103.233;22093.633;23709.945;12864.374;307743.595;103.499;1.218;18.055
2023-10-21 14:30:00;9614.500;19034.233;19316.589;18605.322;20588.011;18994.867;;18772.233;18546.667;18950.767;18959.233;18617.389;18336.589;20248.022;12871.687;252616.983;86.965;1.194;17.456
2023-10-21 14:45:00;17546.333;34311.233;34461.100;33481.767;36803.445;34392.733;;33962.533;33451.167;34115.433;34272.367;33473.033;33086.300;36144.767;12886.410;460211.541;155.575;0.758;18.258
2023-10-21 15:00:00;23216.000;44633.811;43807.600;43126.333;46610.600;44741.967;;44627.700;44030.500;45019.400;44772.767;42801.800;42701.967;46138.855;12912.379;598056.797;200.849;0.819;20.603
2023-10-21 15:15:00;13948.867;26573.067;25852.500;25668.467;27402.733;26762.533;;26785.800;26433.033;27109.400;26720.733;25440.133;25481.655;27332.000;12895.612;354004.098;122.337;0.695;20.305
2023-10-21 15:30:00;9824.500;18892.655;18567.478;18355.955;19642.000;18974.600;;18979.033;18785.133;19292.600;19008.533;18191.567;18111.933;19579.867;12885.728;250134.905;86.658;0.643;18.907
2023-10-21 15:45:00;6620.400;12783.767;12576.755;12407.733;13252.555;12814.800;;12872.800;12753.500;13108.967;12849.033;12312.067;12255.500;13263.233;12892.835;167232.776;59.570;0.595;18.353
2023-10-21 16:00:00;6918.933;13587.900;13472.000;13223.067;14287.033;13593.933;;13534.600;13401.767;13733.333;13586.667;13151.089;13001.267;14150.767;12902.041;177652.026;62.166;0.725;17.655
2023-10-21 16:15:00;6723.900;13165.467;13052.000;12788.833;13875.622;13153.567;;13113.600;12942.633;13245.800;13165.733;12749.933;12633.567;13725.067;12890.353;171728.053;60.419;1.141;17.417
2023-10-21 16:30:00;6681.233;12952.567;12721.633;12541.555;13408.233;13000.500;;13001.800;12888.167;13197.533;13011.933;12487.545;12417.800;13412.745;12866.949;169025.177;59.537;1.260;17.184
2023-10-21 16:45:00;5798.000;11251.711;11069.967;10923.733;11686.800;11291.867;;11308.667;11197.033;11519.800;11329.767;10846.289;10797.367;11695.000;12865.297;146171.047;53.298;0.827;17.020
2023-10-21 17:00:00;4149.233;8308.067;8138.733;8049.667;8693.078;8304.067;;8277.567;8180.633;8428.300;8305.433;7992.433;7894.667;8590.467;12843.214;105948.634;40.213;0.641;16.676
2023-10-21 17:15:00;4253.133;8419.633;8306.567;8189.055;8770.933;8455.233;;8496.500;8370.500;8606.767;8480.500;8159.833;8036.578;8797.633;12830.688;108040.465;40.205;0.821;16.705
2023-10-21 17:30:00;2077.433;4389.633;4336.667;4209.822;4605.711;4398.833;;4410.100;4360.100;4479.767;4386.833;4340.767;4145.900;4618.867;12812.114;54040.183;22.303;0.982;16.097
2023-10-21 17:45:00;1549.367;3357.867;3266.167;3198.389;3435.667;3385.900;;3372.800;3294.067;3424.367;3369.600;3171.533;3144.867;3510.000;12832.165;40174.593;17.983;0.432;15.730
2023-10-21 18:00:00;821.567;1718.333;1647.100;1612.667;1712.289;1730.922;;1752.733;1727.433;1805.567;1785.667;1634.100;1629.245;1794.633;12843.316;19505.439;10.181;0.271;15.499
2023-10-21 18:15:00;419.533;846.589;799.533;800.700;775.867;809.167;;843.000;852.267;885.433;873.500;791.600;816.433;884.033;12824.718;7679.166;4.983;0.202;15.271
2023-10-21 18:30:00;26.900;34.267;30.467;34.333;26.600;33.567;;34.933;31.400;30.200;32.200;26.200;28.433;31.367;12831.769;-4337.622;-0.499;0.163;14.861
2023-10-21 18:45:00;20.000;20.000;18.667;20.000;20.000;20.000;;20.000;18.667;20.000;20.000;16.667;20.000;16.667;12836.231;-4373.811;-0.995;0.134;14.473
2023-10-21 19:00:00;;;;;;;;;;;;;;;12831.695;-2207.957;-1.000;0.323;14.218
2023-10-21 19:15:00;;;;;;;;;;;;;;;12838.877;-2191.367;-1.000;0.266;14.024
2023-10-21 19:30:00;;;;;;;;;;;;;;;12847.599;-2211.594;-0.323;0.473;13.949
2023-10-21 19:45:00;;;;;;;;;;;;;;;12856.982;-2185.523;-0.212;0.437;13.925
2023-10-21 20:00:00;;;;;;;;;;;;;;;12876.217;-2140.141;-0.027;0.459;13.851
2023-10-21 20:15:00;;;;;;;;;;;;;;;12884.954;-2147.236;0.000;0.299;13.797
2023-10-21 20:30:00;;;;;;;;;;;;;;;12894.173;-2137.407;-0.274;0.041;13.676
2023-10-21 20:45:00;;;;;;;;;;;;;;;12900.781;-2144.079;-1.254;0.264;13.436
2023-10-21 21:00:00;;;;;;;;;;;;;;;12905.185;-2149.805;-2.587;0.294;12.491
2023-10-21 21:15:00;;;;;;;;;;;;;;;12910.373;-2197.304;-1.287;0.468;12.446
2023-10-21 21:30:00;;;;;;;;;;;;;;;12878.421;-2261.991;-0.433;0.486;12.690
2023-10-21 21:45:00;;;;;;;;;;;;;;;12856.726;-2284.189;0.000;0.113;12.957
2023-10-21 22:00:00;;;;;;;;;;;;;;;12824.403;-2301.509;-0.279;0.364;12.883
2023-10-21 22:15:00;;;;;;;;;;;;;;;12855.339;-2327.303;-0.071;0.148;12.802
2023-10-21 22:30:00;;;;;;;;;;;;;;;12855.944;-2299.580;-0.294;0.866;12.752
2023-10-21 22:45:00;;;;;;;;;;;;;;;12879.921;-2308.538;-0.467;0.431;12.628
2023-10-21 23:00:00;;;;;;;;;;;;;;;12895.365;-2286.276;-0.207;0.089;12.531
2023-10-21 23:15:00;;;;;;;;;;;;;;;12856.513;-2300.947;-0.728;0.276;12.446
2023-10-21 23:30:00;;;;;;;;;;;;;;;12873.123;-2306.352;-1.084;0.309;12.197
2023-10-21 23:45:00;;;;;;;;;;;;;;;12910.951;-2320.951;-1.643;0.775;11.850
2023-10-22 00:00:00;;;;;;;;;;;;;;;12853.278;-2289.700;-0.524;0.181;11.981
2023-10-22 00:15:00;;;;;;;;;;;;;;;12852.082;-2284.585;-0.568;0.279;11.897
2023-10-22 00:30:00;;;;;;;;;;;;;;;12875.180;-2286.885;0.000;0.531;12.173
2023-10-22 00:45:00;;;;;;;;;;;;;;;12877.203;-2300.088;0.000;0.339;12.358
2023-10-22 01:00:00;;;;;;;;;;;;;;;12884.470;-2293.775;0.000;0.355;12.381
2023-10-22 01:15:00;;;;;;;;;;;;;;;12892.818;-2312.412;0.000;0.327;12.369
2023-10-22 01:30:00;;;;;;;;;;;;;;;12906.139;-2294.645;0.000;0.711;12.403
2023-10-22 01:45:00;;;;;;;;;;;;;;;12943.113;-2314.046;0.000;0.175;12.349
2023-10-22 02:00:00;;;;;;;;;;;;;;;12943.140;-2334.099;0.000;0.609;12.373
2023-10-22 02:15:00;;;;;;;;;;;;;;;12908.538;-2311.034;0.000;0.198;12.414
2023-10-22 02:30:00;;;;;;;;;;;;;;;12904.359;-2284.249;0.000;0.207;12.409
2023-10-22 02:45:00;;;;;;;;;;;;;;;12909.955;-2288.079;0.000;0.527;12.466
2023-10-22 03:00:00;;;;;;;;;;;;;;;12897.690;-2278.943;0.000;0.809;12.537
2023-10-22 03:15:00;;;;;;;;;;;;;;;12910.450;-2328.346;-0.020;1.041;12.393
2023-10-22 03:30:00;;;;;;;;;;;;;;;12902.817;-2310.467;0.000;0.387;12.413
2023-10-22 03:45:00;;;;;;;;;;;;;;;12908.687;-2319.257;0.000;0.390;12.405
2023-10-22 04:00:00;;;;;;;;;;;;;;;12896.369;-2328.252;0.000;0.598;12.371
2023-10-22 04:15:00;;;;;;;;;;;;;;;12888.341;-2379.001;0.000;0.604;12.381
2023-10-22 04:30:00;;;;;;;;;;;;;;;12853.174;-2422.773;0.000;0.162;12.387
2023-10-22 04:45:00;;;;;;;;;;;;;;;12837.088;-2388.648;0.000;0.541;12.379
2023-10-22 05:00:00;;;;;;;;;;;;;;;12838.723;-2394.997;0.000;0.465;12.366
2023-10-22 05:15:00;;;;;;;;;;;;;;;12821.501;-2386.941;0.000;0.218;12.391
2023-10-22 05:30:00;;;;;;;;;;;;;;;12820.905;-2403.809;0.000;0.095;12.416
2023-10-22 05:45:00;;;;;;;;;;;;;;;12819.514;-2407.594;0.000;0.493;12.439
2023-10-22 06:00:00;;;;;;;;;;;;;;;12794.189;-2398.512;0.000;0.259;12.445
2023-10-22 06:15:00;;;;;;;;;;;;;;;12770.116;-2388.755;0.000;0.250;12.468
2023-10-22 06:30:00;;;;;;;;;;;;;;;12765.493;-2339.447;0.000;0.557;12.477
2023-10-22 06:45:00;;;;;;;;;;;;;;;12812.340;-2309.169;0.000;0.693;12.465
2023-10-22 07:00:00;;;;;;;;;;;;;;;12798.679;-2306.848;0.000;0.579;12.458
2023-10-22 07:15:00;;;;;;;;;;;;;;;12762.581;-2312.480;0.000;0.578;12.478
2023-10-22 07:30:00;;;;;;;;;;;;;;;12803.321;-2293.155;0.000;0.429;12.473
2023-10-22 07:45:00;74.922;156.555;105.443;127.367;111.322;122.367;;133.967;147.400;154.700;123.367;113.200;116.300;132.567;12880.798;-487.348;1.004;0.261;12.465
2023-10-22 08:00:00;620.133;1317.667;1235.633;1254.200;1318.433;1336.433;;1333.922;1299.067;1355.200;1313.955;1274.500;1246.933;1404.333;12867.273;15823.955;8.231;0.315;12.387
2023-10-22 08:15:00;1832.667;3751.133;3603.867;3623.922;3702.800;3727.467;;3778.500;3732.767;3935.000;3787.867;3672.700;3582.633;3917.767;12875.317;47594.199;22.501;0.273;12.736
2023-10-22 08:30:00;3987.533;7714.122;7500.611;7489.167;7626.933;7701.733;;7796.600;7820.000;8056.867;7750.733;7512.400;7390.977;8134.445;12868.113;100269.219;42.453;0.613;13.042
2023-10-22 08:45:00;6166.767;11478.111;10981.100;11008.711;11453.067;11571.933;;11878.900;11893.333;12285.400;11749.633;10952.767;10922.233;11764.033;12850.661;151495.830;59.050;0.695;13.648
2023-10-22 09:00:00;7122.000;13848.433;13883.955;13571.989;14483.878;13776.800;;13826.400;13770.600;14145.222;13839.933;13605.045;13304.133;14711.300;12858.089;182909.771;70.357;0.743;14.491
2023-10-22 09:15:00;3925.300;8886.578;9607.933;8979.367;10355.300;8724.800;;8253.833;8033.733;8153.867;8553.167;9104.400;8683.533;9989.245;12874.807;114805.585;47.325;0.757;14.540
2023-10-22 09:30:00;4683.300;9814.967;10250.078;9670.711;11012.233;9675.700;;9507.167;9324.333;9521.433;9580.100;9752.145;9445.422;10725.167;12933.537;127464.547;49.663;0.563;14.900
2023-10-22 09:45:00;10099.067;20042.467;20289.467;19585.133;21456.467;20023.433;;19840.800;19624.900;19948.500;19947.000;19662.500;19311.255;21310.933;12944.035;265842.025;95.159;0.320;16.453
2023-10-22 10:00:00;7122.200;12367.678;12340.545;11880.633;13098.967;12545.267;;13204.933;13347.933;13930.267;12827.000;11908.300;11808.333;13013.711;12925.902;167183.297;60.253;0.426;16.775
2023-10-22 10:15:00;10525.533;21698.078;22179.578;21510.145;23462.267;21447.267;;20904.767;20566.267;20853.567;21228.900;21508.133;20984.033;23273.567;12947.067;285814.269;105.407;0.935;17.197
2023-10-22 10:30:00;15940.567;32399.767;32966.045;32036.555;34658.033;31957.767;;31365.533;30838.667;31289.767;31631.167;32064.767;31339.100;34787.722;12944.979;431243.115;155.197;1.055;17.681
2023-10-22 10:45:00;37507.667;75832.667;80921.933;75568.933;80164.111;73545.333;;74097.267;70666.967;72569.167;73175.700;76707.600;73448.078;86106.300;12947.227;1025379.905;380.365;0.990;20.543
2023-10-22 11:00:00;42485.867;89517.667;83549.267;85590.222;82511.433;87693.867;;87083.800;82703.400;83624.945;86638.267;82297.167;85651.133;88904.289;12926.280;1159255.989;442.111;1.338;26.594
2023-10-22 11:15:00;32377.500;58579.100;54759.978;56694.922;55828.711;58344.033;;59998.900;60483.933;62747.733;58614.933;55665.833;56259.600;59029.400;12903.435;788129.236;289.681;1.164;24.391
2023-10-22 11:30:00;35834.667;72993.922;75176.667;74240.433;78387.878;70642.189;;69904.267;68547.900;69821.033;70726.300;74344.333;72455.100;81078.000;12907.109;984014.392;364.441;1.567;25.111
2023-10-22 11:45:00;16054.500;31814.233;31830.422;31426.967;33397.467;31474.833;;31059.033;30753.900;31463.300;31385.433;31297.033;31030.267;33757.133;12855.577;424374.056;153.733;1.489;21.597
2023-10-22 12:00:00;13277.500;25526.500;24839.700;24748.989;26198.867;25502.533;;25631.200;25415.267;25989.622;25396.567;24598.745;24437.867;26294.889;12831.638;339910.535;118.061;1.247;19.007
